,ts,ax,ay,az,wx,wy,wz
103,1.03,-0.00832357214438836,0.03196129371527746,-0.39441937006391137,-0.04658065544069484,0.014020811671001537,-0.029121112001275817
104,1.04,-0.005273134643136574,0.03357859873133076,-0.3103430197547385,-0.03182892556251465,0.010422257414352137,-0.03112527066408701
105,1.05,-0.0022126597203053393,0.0351431281131219,-0.2228331661223622,-0.017077195684334454,0.006823703157702735,-0.033129429326898205
106,1.06,0.0008466027727644424,0.036152590237915325,-0.13388583880973537,-0.0023254658061542532,0.003225148901053333,-0.035133587989709406
107,1.07,0.003280860449461704,0.034909998489029176,-0.046183581861323895,0.0048620965902344175,-0.0015117013780292755,-0.03629986396975065
108,1.08,0.005520338413169905,0.032270763969291794,0.039254142568997404,0.00415782425797015,-0.007436156783908773,-0.03659196157254968
109,1.09,0.008213164224656296,0.03021489610945967,0.12218784183655784,0.003835000929274854,-0.012362167130392392,-0.03818487520485473
110,1.1,0.01117496118292793,0.028042635268977725,0.20084905706973427,0.0038990045357194937,-0.01627565564927113,-0.04109694466970009
111,1.11,0.013909962067567606,0.025253310143982997,0.2737125035570485,0.00672670158681646,-0.021391180600417628,-0.04535405921538742
112,1.12,0.016455458534234323,0.021654646021102713,0.3395874947604624,0.012667153087482504,-0.02786056202226841,-0.05112610121019651
113,1.13,0.020482745218111952,0.017143459056419983,0.3989954496521014,0.01574406695109101,-0.029971004924637182,-0.0539896150240889
114,1.14,0.024243861356955138,0.01199170034073192,0.44937809811490054,0.01742012882099378,-0.029949040822315195,-0.05543026732281951
115,1.15,0.025142834933713294,0.004278748414722675,0.4903296026161194,0.023563055179952767,-0.0317577120658572,-0.05147837593163742
116,1.16,0.02541224427490603,-0.0033361748709841467,0.5209266392941296,0.032272441705903765,-0.03461818434499325,-0.04442817058604006
117,1.17,0.026965115810681676,-0.00875247869131208,0.5417062659737892,0.035365916370416084,-0.03477872633536039,-0.04283265019433953
118,1.18,0.028613704280175876,-0.013165070931027964,0.5523964486931812,0.03408790851358445,-0.03283761531595667,-0.04548311167053984
119,1.19,0.029951110763959517,-0.01756671282354519,0.5528485776161967,0.03073952394555873,-0.029763951098121126,-0.0433035741281993
120,1.2,0.030377846530390284,-0.021916327781186924,0.5439571813619589,0.025773634522652848,-0.0258054670854295,-0.037350546080814215
121,1.21,0.029682307735722196,-0.02574663252875465,0.5260767724359899,0.02354752520006221,-0.02140909914237736,-0.031003134699365026
122,1.22,0.02787261160937489,-0.0293014023109723,0.5006352486748293,0.02346886392613108,-0.016669516431218886,-0.02434660445065262
123,1.23,0.024877640569777308,-0.03286216644308877,0.46899630120181074,0.022845517812502724,-0.012087044327939691,-0.017731323242323266
124,1.24,0.021280561450941676,-0.036494070064579553,0.4317249662160847,0.0167681248238444,-0.009077754655099263,-0.011529077579327286
125,1.25,0.017281000281567236,-0.03895209291949608,0.38913973457436013,0.010142933618414807,-0.006677284531142645,-0.005463950337455408
126,1.26,0.013142467179564845,-0.040309697451993795,0.3422825681619045,0.00283397989061244,-0.005036743844102142,0.000430025493876678
127,1.27,0.00933176387097254,-0.04024386368663922,0.29205508648500117,0.0003202150781684556,-0.0015559833292075119,0.0059150358187140244
128,1.28,0.005508506799384983,-0.03953228204248901,0.24021053530194045,8.381137301857137e-05,0.002798745894490996,0.011205817687664493
129,1.29,0.0011171626522205108,-0.038165190883683336,0.1873334231381164,-0.0018635075090621992,0.0015297681131167145,0.0138166128665728
130,1.3,-0.0030006667043089258,-0.03621979522440793,0.13414085062879874,-0.004883697704499891,-0.003265693039157425,0.014746856678181652
131,1.31,-0.005940882297661401,-0.03378424420966815,0.08161684134389585,-0.006507980866010789,-0.004443877510640175,0.017777198003868153
132,1.32,-0.008239331417589365,-0.030661435324682774,0.029743730047230396,-0.007385237328063783,-0.0036862580967623494,0.02193141712109206
133,1.33,-0.010193712136692113,-0.02637695445454961,-0.020516249302768196,-0.008852748472815735,-0.00323139978142642,0.024859631513976917
134,1.34,-0.011787385849978115,-0.0213599006404081,-0.06922497833901221,-0.010765176247914955,-0.003004753883055252,0.026863719581851363
135,1.35,-0.013871942690862659,-0.015409549840916088,-0.1156755556616329,-0.014029329571916549,-0.0036730304976122265,0.025514340598628657
136,1.36,-0.015323433915631542,-0.009394847156786559,-0.15986335332637225,-0.01791767541294527,-0.004754559592558033,0.02261641572819415
137,1.37,-0.01495332464879458,-0.0037278509878876723,-0.20063442794561406,-0.020064985673663927,-0.0020190065811695177,0.02067270364132575
138,1.38,-0.014165996838860148,0.0018198265851684901,-0.2378588767744589,-0.02141352760468527,0.0024677824950507183,0.0191667740787922
139,1.39,-0.013151048826558816,0.007733485990536911,-0.2708869786278627,-0.022543092501182853,0.006565669855115714,0.017620770806314964
140,1.4,-0.012427850137470883,0.013451183496274447,-0.2990749978320773,-0.02356732010382185,0.010476478901485184,0.016055490370049653
141,1.41,-0.01215597817574763,0.018315342606729745,-0.32238778058557915,-0.02424286825369577,0.01249169045170308,0.013119039986988356
142,1.42,-0.012118685996287905,0.022800337354019054,-0.3397651047542334,-0.024710010934198504,0.013373904680766952,0.009363042268735524
143,1.43,-0.0121598027038211,0.027160540081187054,-0.3505833529597101,-0.025177153614701242,0.014256118909830825,0.005607044550482698
144,1.44,-0.011824097616963746,0.03160656854048852,-0.3548379254289682,-0.026173214339450475,0.01590929072232535,0.002425541868086719
145,1.45,-0.009868035634606255,0.03742068740554727,-0.3522469568343367,-0.029985822195452844,0.021667897003448986,0.0023032888421605905
146,1.46,-0.010316899702899772,0.03890071113600968,-0.34592291913472684,-0.03107707892814521,0.025281442009811018,0.0012952002407092028
147,1.47,-0.011164206663624042,0.03901838931374763,-0.3341224577259408,-0.03089005256411524,0.02788740091474183,-0.0001289863177349436
148,1.48,-0.010551691947921318,0.03986712938970001,-0.31704494051531334,-0.02619426587352831,0.02770078440906821,-0.0012930990298486596
149,1.49,-0.009517056467776949,0.04037979426928907,-0.29486177221852017,-0.018428217276254148,0.025612550322564428,-0.0022801132125482605
150,1.5,-0.010007601350034442,0.03852806675202202,-0.2675325821478082,-0.013328971126257244,0.022461310496466626,-0.0030640578752890394
151,1.51,-0.010342401531114773,0.035990669192377214,-0.23654684384036292,-0.009677088600068029,0.01873314160651634,-0.0037377898611993437
152,1.52,-0.008975081463788061,0.03421320980471544,-0.20384874944532047,-0.006560575021915561,0.01619272633781901,-0.0059152020661667705
153,1.53,-0.0070134828688648235,0.03220502020704474,-0.16925788987216794,-0.003760241641641332,0.014353779049988902,-0.008980663365035755
154,1.54,-0.00600274321376381,0.028792131578159928,-0.1319292756825071,-0.0026616123326968005,0.01293444045692195,-0.013158666343561855
155,1.55,-0.0048847757686793425,0.024760706822114165,-0.0940406957287551,-0.002504086952623995,0.011747160655911469,-0.01795194512908578
156,1.56,-0.0028643051279867225,0.020611664388089396,-0.05716469993487473,-0.0013557898874801304,0.010295124515419491,-0.01858012761053028
157,1.57,-0.00055934991565909,0.016221411744354323,-0.02148072256099293,0.00032576515736895337,0.008700589923636056,-0.01696655159820861
158,1.58,0.0011479922628424568,0.011408982767328078,0.012996407108832677,0.005666862416889024,0.005419193798942013,-0.016051570159762198
159,1.59,0.0028158815893267316,0.006394818216851764,0.045607666695380224,0.012769158410739716,0.0013259752597276648,-0.015472795767756418
160,1.6,0.004538201649819561,0.0004720441315432689,0.07616614061101853,0.020341122201425383,-0.0015362747799655039,-0.017018792359162913
161,1.61,0.0062418962782699,-0.005165569919508508,0.10409790400567916,0.02812896453425576,-0.0038327213157917633,-0.019541420657877142
162,1.62,0.007420935436884155,-0.010503148786382779,0.12920680608946616,0.03477133371953302,-0.004087748844891307,-0.024719692907031597
163,1.63,0.008432968006055207,-0.015186681919456126,0.1512322541867796,0.040730807101759865,-0.003125745250267901,-0.03148117826949719
164,1.64,0.009884099582523585,-0.018146927613553108,0.16975192442685536,0.04363490220173953,-0.0035743563389104343,-0.034058563646162936
165,1.65,0.011053011150231374,-0.02078109064311744,0.1850462048343281,0.045134620391662786,-0.004671343670087554,-0.03471276542112328
166,1.66,0.01161921955851692,-0.02367108791023499,0.19720901753876782,0.04663433858158606,-0.005768331001264673,-0.035366967196083635
167,1.67,0.010948302695851505,-0.028777982551746028,0.20651182519123554,0.04730804657469955,-0.007528552161938227,-0.043196784168691535
168,1.68,0.01008999071203363,-0.032917504613459284,0.2124189668267161,0.0476045452499691,-0.009591648494566812,-0.054303447994121734
169,1.69,0.00980932889392678,-0.035327133563130234,0.21392555996215265,0.050771831448697874,-0.010071356258282396,-0.05744510032752555
170,1.7,0.009486604047203945,-0.03603361630428095,0.2123288369128425,0.055272764106772385,-0.009815488664559188,-0.0568865452132569
171,1.71,0.008875191237955334,-0.033372525576195515,0.20842331893410118,0.059030182355867,-0.011147136829919498,-0.05731058859165927
172,1.72,0.007988754703635786,-0.03045166502922023,0.20187213131463233,0.0624423547137806,-0.01321593720966754,-0.058190894939787824
173,1.73,0.0070029732237048645,-0.030579900045054658,0.19218369040807343,0.06572532057178243,-0.01444811880109869,-0.05254600524316997
174,1.74,0.00582732704124893,-0.03062978969276948,0.18006226524250823,0.06894889783421829,-0.015295756156008176,-0.04390186837899901
175,1.75,0.003256471544654188,-0.031248104743551025,0.16582447427212266,0.06480054909329434,-0.0199535607654548,-0.035993794025248306
176,1.76,0.0008433651196392746,-0.030511533890915987,0.14970448077298376,0.05609544350239718,-0.02696651730246321,-0.02854069682195155
177,1.77,0.0008170433039910649,-0.023796241353652027,0.13246319698591158,0.05022998775752252,-0.032268171926245384,-0.019704208054253616
178,1.78,0.0012709568796376177,-0.016350363106111414,0.11371430964950545,0.04601657758899566,-0.03657422888523067,-0.010062892621913556
179,1.79,-0.00012828275540331148,-0.01266959051625384,0.0934749016431242,0.037517738869295394,-0.04072832966236424,0.004508437068720512
180,1.8,-0.001574918878772368,-0.010204439440605848,0.07212696001939355,0.027030827674310608,-0.04481193576224878,0.021366871895430368
181,1.81,-0.0023351323149348796,-0.006964612626900034,0.05033340333878014,0.017829296662868317,-0.04501510594071816,0.037858207294648116
182,1.82,-0.0026143726770138077,-0.0038204914884030295,0.028293253318729016,0.009293182528958796,-0.04320944823514637,0.05415950230121515
183,1.83,-0.0028517780274861355,7.861164342072482e-05,0.007225802914423488,-3.3249904603169238e-06,-0.042594507765272765,0.06352874001353252
184,1.84,-0.0028485248387699856,0.003297637688927639,-0.013595040773929399,-0.009654221979537105,-0.04253451379771329,0.06966721828611679
185,1.85,-0.002573605415972823,0.005355100623087673,-0.034217701879451244,-0.01930511896861389,-0.0424745198301538,0.07580569655870104
186,1.86,-0.0022002626060513113,0.006846195336365544,-0.05393117267475307,-0.028956015957690682,-0.04241452586259432,0.0819441748312853
187,1.87,-0.0018400408723242801,0.008168880858028716,-0.07218617135766021,-0.03860691294676746,-0.04235453189503483,0.08808265310386955
188,1.88,-0.002642177754226856,0.011870421926405068,-0.08840122066676771,-0.05148590239414786,-0.041366777851454165,0.08483195980135755
189,1.89,-0.003845001299145358,0.01638913476574349,-0.10240439737667477,-0.06782714644706632,-0.03938396507348805,0.07151101512037443
190,1.9,-0.002719923904779666,0.01870063560122418,-0.11472919830005593,-0.07851192650078967,-0.03773821318451349,0.0617904497465227
191,1.91,-0.0006757655239323251,0.019610099110331063,-0.12479967795906027,-0.08346966481976745,-0.03643372781445952,0.0557151869072208
192,1.92,0.0005744655041773077,0.019851653553468247,-0.13140710308924483,-0.08992378045867956,-0.033888544803273794,0.041842809011840884
193,1.93,0.0010302574476654287,0.019344297104792955,-0.1352894345659181,-0.09717939549745823,-0.03067881121280865,0.023794089391092375
194,1.94,0.001276691644065024,0.018666736942960255,-0.13756713273294752,-0.10455743086450253,-0.030473565748996605,0.016897056142588174
195,1.95,0.0009743328847975239,0.017857988761296236,-0.13749463420027966,-0.11200477703603867,-0.03196937346887306,0.016313781114234812
196,1.96,-0.0003593949362531092,0.01802596721103912,-0.13577227353928742,-0.11821371952155273,-0.03312580875241527,0.010362962916609406
197,1.97,-0.0018887540898848698,0.01809797304042288,-0.13140211648615865,-0.12383505023154052,-0.03412121476728694,0.0018652921800990949
198,1.98,-0.003301266728130287,0.01795426528607167,-0.12518298334791683,-0.12233942312394727,-0.03742089936542957,-0.005504905424610559
199,1.99,-0.004379578254250651,0.017672765457068838,-0.11662169313758067,-0.11669796254167206,-0.042062892788547725,-0.012218317367323343
200,2.0,-0.006172899466553441,0.016432743443138453,-0.10564440246971027,-0.10667555045977578,-0.04988545687754424,-0.015588060785408012
201,2.01,-0.007229596108335468,0.015503646569136494,-0.09305483171708914,-0.09443825805030842,-0.059316024022249815,-0.01726734366364004
202,2.02,-0.007170785571142641,0.015017524289421118,-0.07945519188098857,-0.08544618955372751,-0.0653339559236199,-0.03061109896338308
203,2.03,-0.006227656167566398,0.01512030692475056,-0.06543179079031335,-0.07827718374879937,-0.06943477881823103,-0.05050758068826671
204,2.04,-0.004892310324931622,0.015462096866069074,-0.0510212407762616,-0.0680778580949024,-0.07108877945439987,-0.06886738395063206
205,2.05,-0.003348300492709451,0.015839514341441395,-0.03680319200464972,-0.05478204305226938,-0.07024252944476057,-0.08565695410552322
206,2.06,-0.0009774345698489399,0.015338669848294942,-0.02247102250393515,-0.041536388374493464,-0.06832798876230367,-0.09671097688014857
207,2.07,0.0015055706566699913,0.014356984757024205,-0.008803410615720072,-0.028341846024889088,-0.06532488296260261,-0.101920600779708
208,2.08,0.0030600800432224484,0.013783277953412066,0.003749914263032228,-0.015931061310762516,-0.06027947028116552,-0.10729473757443853
209,2.09,0.003890188134443354,0.01311163060150565,0.01511868373516452,-0.004432596943148619,-0.05285674344329954,-0.11286037293292694
210,2.1,0.005296973931375191,0.01131256617058648,0.024011834764751248,0.006593688909403704,-0.04605488509633257,-0.11905895341942127
211,2.11,0.006122884496774155,0.009354802937053914,0.031118600947110678,0.017342901428300406,-0.039617351039962966,-0.12562894474110528
212,2.12,0.0060982716897757675,0.006456079622433181,0.03648291304161481,0.030464944679028275,-0.034836495503115836,-0.12610120189320873
213,2.13,0.0052367198904743,0.003682547256853236,0.04124352871227502,0.04490612970738688,-0.030976647022477512,-0.12318350973958453
214,2.14,0.004303688266120965,0.001110272050364321,0.04474032709013122,0.0565105885641869,-0.02956373105838672,-0.12209584727665575
215,2.15,0.0029087821281260527,-0.0013759360884915174,0.0486143856117189,0.0666096242407032,-0.02944937854674813,-0.1219793638949517
216,2.16,0.0009480725618576423,-0.003879907381006808,0.053595348639873586,0.07670865991721951,-0.029335026035109558,-0.12186288051324765
217,2.17,-0.0014915557098274434,-0.009203148617820227,0.057790893220981326,0.0903037649454615,-0.029844053475966494,-0.12156316912766295
218,2.18,-0.003579626343903338,-0.01422209218825799,0.062273596879914815,0.1055147604870541,-0.030641208425207463,-0.12117876937824335
219,2.19,-0.004665301853189039,-0.018716177667449724,0.06647903782794963,0.11313451689400116,-0.030337426879838744,-0.11595891890868715
